id	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	gene_length
Gene11333	1467	4426	307	3016	578	2482	3453	6673	7460	9411	4225	7586	9642	5377	7683
Gene11334	2817	2450	1656	1247	752	3034	2256	7696	7903	5807	4881	3472	9474	7809	5528
Gene11335	734	2517	4405	1175	4775	2149	758	8829	9992	9836	4811	9297	9197	3750	1107
Gene11336	678	671	1692	4718	1382	2997	1409	6776	3697	7119	6974	4228	9207	5391	683
Gene11337	4361	4933	3904	745	3403	2203	2438	6305	9464	8768	6544	7944	3995	3695	5497
Gene11338	4262	3431	3700	4935	848	515	790	8018	7982	9422	7043	9276	6836	6653	2443
Gene11339	870	101	463	4861	3745	2238	3856	8289	7216	7833	7669	3047	8172	8143	3930
Gene11340	1985	3274	359	4271	1432	337	2581	9787	6908	9870	7856	5174	5453	6242	11836
Gene11341	4324	1949	4672	4725	943	4844	1997	9741	5116	5246	6906	7615	3604	9904	14109
Gene11342	172	3236	4458	783	4403	4161	1290	7423	9954	5232	5825	8750	8915	5125	7223
Gene11343	4206	4313	3236	1708	3845	4472	538	5868	5529	4830	4686	9002	7395	5807	6459
Gene11344	1138	2606	3510	4596	923	4119	591	7625	6501	3809	9038	4040	9829	5209	3408
Gene11345	3153	1250	762	3386	1975	2030	869	3330	4687	9981	5989	6757	9419	9323	6546
Gene11346	4084	4100	4198	3650	3200	1307	639	9819	7415	7818	7206	9376	5142	4303	10195
Gene11347	4591	201	3769	3241	3116	4053	2094	4084	3675	7534	9020	7384	6229	8910	5609
Gene11348	447	2187	3613	2402	3374	2251	1735	7329	9245	8984	5230	6853	7364	4529	13041
Gene11349	4911	423	1544	1066	748	2868	19	5558	4436	4533	3903	7652	3352	8258	6408
Gene11350	3311	1994	2127	1202	3096	1238	1878	7903	7268	8988	6091	4227	9272	7281	13147
Gene11351	3187	869	1261	3766	699	4664	3341	7570	6280	4654	4309	8968	3352	6896	1946
Gene11352	306	3097	2411	2384	2591	2974	2703	8452	5787	7381	9791	5435	8112	3928	10174
Gene11353	2381	4963	3278	2030	1588	208	1227	6097	3705	3660	9189	6470	5716	9850	11230
Gene11354	413	4109	164	298	4376	2769	4701	4049	7779	7788	7792	6386	4407	6945	7439
Gene11355	2821	4549	1719	4355	63	2908	2096	4460	6343	3583	7276	3108	3555	3111	4467
Gene11356	260	1796	3337	3775	3121	3008	4884	4074	7712	4544	7021	9940	4208	8559	6066
Gene11357	4353	2487	4200	2149	4132	2105	1570	4034	5888	4476	6231	6625	5881	3310	4401
Gene11358	4933	201	4750	601	4786	1830	1661	5172	9953	8799	6743	3712	5535	8315	8801
Gene11359	353	4967	2340	4572	659	394	2188	6253	8775	3869	6342	4858	5923	8883	13848
Gene11360	2118	3889	3305	2960	2800	1223	3060	3762	3150	5475	8473	9147	5458	4376	2120
Gene11361	1065	4971	99	122	935	3009	353	3866	3817	8072	8044	6615	8047	5636	5058
Gene11362	3371	1108	2503	3396	4842	3639	3368	4548	6324	9030	4865	4241	3569	5681	5024
Gene11363	2634	3313	1918	3561	1535	889	4928	7240	3246	4985	9336	7673	3984	3811	9886
Gene11364	2072	1038	1295	2399	1771	240	3548	8569	5242	5984	3153	8886	3578	9749	14688
Gene11365	458	1188	3622	726	3514	4587	1031	3248	9341	6204	3015	8709	7380	8788	14192
Gene11366	336	728	2151	4816	3848	2182	461	9629	9787	5293	9459	9146	8047	4964	7654
Gene11367	1963	4709	4354	2508	417	4019	1295	3401	8993	9657	9260	9068	5670	8794	6013
Gene11368	2777	1345	1731	3530	2375	1554	343	8587	8220	6886	5490	3902	4788	4139	12901
Gene11369	1385	1001	3873	3381	457	4611	4705	9747	7358	4696	4772	4316	4553	8509	3571
Gene11370	506	4054	3788	3875	3536	4384	806	4352	8278	8927	3575	5564	5666	4589	6529
Gene11371	669	55	1773	3032	4823	3432	1497	4805	5873	7444	3049	3773	8052	5966	13283
Gene11372	730	3973	4342	4360	4652	1507	1479	7349	9059	3396	6825	5134	9473	3418	5398
Gene11373	17	2828	4173	607	194	2524	2611	8182	6545	8531	5689	4227	3594	4679	5267
Gene11374	1037	4655	1859	1164	4454	247	4109	5549	8498	5441	8343	8359	4385	6527	6804
Gene11375	682	2196	2639	2877	3723	2389	3409	5946	4829	7398	9486	3840	4612	6144	8570
Gene11376	3951	2640	511	2546	3067	3853	216	6134	6121	7508	9625	6483	9311	7589	5459
Gene11377	4903	4101	3199	739	4621	2635	3660	9275	3468	6522	9503	4455	7969	5876	13756
Gene11378	1148	2545	4681	3990	448	4186	4626	9502	4907	5644	7166	6193	5144	6804	6821
Gene11379	159	2952	513	2217	286	4503	2429	9665	5753	7971	4941	5695	3238	9203	9610
Gene11380	753	1703	3139	3747	4405	3603	1078	3026	5653	4555	3992	8214	5284	3843	2809
Gene11381	1435	1464	2569	2908	2642	2579	1397	9457	8899	3648	9693	9305	9848	6302	9085
Gene11382	1784	3636	4591	1431	2870	2259	2115	5181	3586	7093	4806	3815	6137	6057	5354
Gene11383	104	2460	3828	1090	4916	3188	4292	5785	3544	3696	5642	3108	7314	4622	14697
Gene11384	4118	2123	2452	2904	745	4509	4346	3157	4413	4156	4773	3432	6208	5171	3821
Gene11385	1083	1837	4516	858	2206	3421	822	3270	5569	6516	7495	5031	9973	4605	4190
Gene11386	2574	3723	2100	4272	4124	4488	2511	6111	4112	9741	4061	7633	6847	8919	2020
Gene11387	3999	2072	3435	1778	4593	2856	2398	3730	7387	8670	8644	5660	4042	8719	2846
Gene11388	1790	455	955	1514	2274	545	4212	9981	4658	4646	7139	4364	4428	6208	1170
Gene11389	2937	948	3454	2479	2189	43	579	5980	6488	8789	8097	3874	4497	7405	14234
Gene11390	3008	4146	1206	4753	4104	1284	4883	9203	9545	8554	5939	7175	4354	6055	1168
Gene11391	2128	1541	2681	3569	3085	667	2240	3930	8514	9926	3521	8178	6852	5417	13913
Gene11392	2630	3117	3488	833	3006	591	3292	9467	5370	6421	3335	4547	8972	4893	2540
Gene11393	4135	989	4230	2521	3410	868	2714	8915	7229	7560	6917	8201	7492	8901	6436
Gene11394	2961	733	83	1172	93	703	3097	3790	7302	8939	7405	6326	5007	5169	4577
Gene11395	2190	1448	2249	4697	3642	527	2215	7223	9251	8869	7601	7494	4714	7756	11522
Gene11396	4314	3969	4149	2463	3494	2075	1386	7680	3264	7257	8451	8935	4638	6106	6706
Gene11397	3983	3827	4566	3098	436	2566	165	4799	6915	5202	6705	5093	3203	8863	2568
Gene11398	3535	3515	4988	4026	2076	2583	4614	3291	4832	9755	8798	5471	6115	7251	13943
Gene11399	864	818	1916	752	3844	1643	921	7676	9696	9660	5883	6381	4160	4591	3609
Gene11400	4016	4539	4410	2380	4922	2071	2350	6604	9276	7800	3021	8133	6335	3731	9884
Gene11401	645	2211	4724	910	1744	2441	2798	9060	7949	4938	4837	6250	4550	5118	14328
Gene11402	2859	516	2767	2768	3700	3016	1403	8344	8522	5759	4777	4598	8609	9381	1527
Gene11403	4355	2425	3847	3598	4001	4876	2571	3785	4584	4346	5265	5011	7945	3476	5124
Gene11404	4543	1089	3714	34	4988	1104	1375	6568	7901	3019	8262	6713	4206	8247	8208
Gene11405	4663	638	3249	3748	3481	758	1831	3752	8142	5864	3684	6913	9567	6274	8354
Gene11406	1201	3568	4822	3900	391	2176	695	9519	4728	3017	5171	4661	6919	6320	9704
Gene11407	1374	3665	4441	2638	3489	4453	4576	7405	4550	7411	4713	4340	5867	7657	2137
Gene11408	4067	1792	3080	4612	2448	1529	353	7196	5806	4870	7863	3146	8992	6898	6227
Gene11409	2590	1412	4847	4097	2673	4897	4611	9835	9672	5451	9453	4049	9322	9709	4497
Gene11410	4703	797	4870	4096	187	849	2608	5645	6375	3588	8384	7851	6829	7059	661
Gene11411	2734	314	1939	3684	1124	982	4030	8425	4796	4568	9037	5195	5094	8966	14723
Gene11412	4896	4780	771	549	4878	929	2790	9019	9214	9736	7796	9437	6075	4909	11185
Gene11413	3067	1318	2933	1504	496	2713	1961	9804	4493	4439	3466	7517	4176	8828	1541
Gene11414	342	3262	4151	510	2387	1208	2202	7027	3769	7571	7848	5975	4324	5723	9982
Gene11415	2732	906	1260	1142	1927	3862	3947	5794	7632	8503	4672	9117	5409	3903	13656
Gene11416	3437	4146	4415	3886	2570	1966	3972	9473	7532	4369	9522	7309	5546	9650	9018
Gene11417	3005	3289	1807	2275	3580	421	2588	9242	7305	8674	5497	4520	9026	9796	11504
Gene11418	2513	1981	2043	4620	4574	3326	2749	8127	3905	9969	5715	8995	5704	7342	14472
Gene11419	2025	3524	2702	2921	2290	797	2526	7427	7231	4531	6691	4918	5520	9009	14829
Gene11420	3388	3022	2037	268	1039	2348	2700	9721	5764	6301	8502	9367	4926	3602	12584
Gene11421	634	2135	3189	2592	1171	1841	4545	7185	6939	8205	8744	8541	6335	3120	9538
Gene11422	2184	4991	4038	2452	84	4556	138	7543	3379	5531	3961	8498	3723	7797	10710
Gene11423	1536	4817	3410	717	419	4865	3978	9613	7725	4792	8168	7689	7793	7410	12625
Gene11424	689	4008	2851	2639	551	3969	3608	6603	4510	4437	5926	5885	4596	4022	14931
Gene11425	2242	274	1291	4472	4619	4428	513	8796	9207	7177	5866	5958	4751	7961	13225
Gene11426	420	1389	2963	3893	2932	4090	4471	8696	3902	7743	8687	9731	7763	3832	7983
Gene11427	1875	1507	3002	3819	1764	2467	334	7282	8184	4857	3692	5004	6338	5361	13458
Gene11428	1164	2289	1301	2543	4197	712	1080	8667	8701	8012	7393	7820	4179	5867	9299
Gene11429	4120	378	4047	2757	3076	1979	4612	3376	5226	3908	7237	8016	7813	7747	8963
Gene11430	1120	3057	3174	3776	4579	3878	1752	4429	9193	8843	8605	7591	5976	8838	7202
Gene11431	4891	3389	4369	4145	3684	4102	3549	6018	7631	8241	3596	3827	5424	7911	8255
Gene11432	1202	897	1433	2233	1407	2598	2719	8656	3852	7434	4056	9940	4385	4908	12024
Gene11433	3919	345	2267	94	3098	3488	1153	7662	7763	5323	7436	8491	3249	7012	10158
Gene11434	1604	1895	4589	2589	2145	1078	1909	3066	6010	5587	5656	7067	7935	7271	5405
Gene11435	364	4197	3791	1697	3383	1155	1444	7507	4880	5829	5651	7815	5755	8938	5636
Gene11436	2079	3625	1692	624	3201	756	4667	6602	9229	6152	5238	4253	4229	6883	12189
Gene11437	783	2921	1058	80	1505	3973	256	9206	4970	3595	3637	7844	5026	5566	11315
Gene11438	620	2781	4686	1045	1249	1486	4324	3479	5852	4059	3586	9723	9187	9084	2649
Gene11439	1747	1464	4806	17	3399	1569	4362	7954	9258	4432	7059	6060	9555	9607	8421
Gene11440	4234	1708	1926	3570	2893	4923	3023	6668	7142	8190	9368	9163	3531	4619	7207
Gene11441	4455	3266	1368	33	3921	1243	3225	5861	6443	6377	8701	4072	9213	4753	11670
Gene11442	1454	167	1249	3354	3033	4550	4785	6484	4310	8233	4366	3311	7590	7210	11040
Gene11443	1053	1940	3310	4390	3608	2789	4271	5800	6416	6324	5515	5302	7947	3913	10102
Gene11444	1784	3369	2179	4304	4792	2686	3698	7895	4307	6778	7887	8373	9705	9215	9902
Gene11445	2866	4310	2756	4818	3872	1415	1936	7373	5590	8376	6931	9412	4618	6444	1586
Gene11446	4402	726	719	364	616	592	4859	9834	8265	7620	6858	3018	6929	9193	1807
Gene11447	344	648	1569	181	385	4933	4440	6119	4569	4589	6194	5242	9447	9200	14366
Gene11448	2010	2440	880	4236	1005	3943	2592	3718	3379	5083	5983	6813	8160	3377	12723
Gene11449	2241	1399	4987	1586	4717	849	1225	7929	3471	7934	9952	8381	7371	6716	7699
Gene11450	2451	3843	4024	1445	1036	2048	1941	4266	5909	5287	5397	9585	8555	8981	7891
Gene11451	3140	2533	4885	1824	1017	595	153	7140	6636	4878	5801	4371	3872	4192	14749
Gene11452	3012	2845	463	1691	3775	673	1256	6668	8194	3150	3889	6657	7306	3431	3648
Gene11453	3941	2871	1500	2509	3004	4471	2700	6728	3238	7768	3580	3805	8799	6142	7025
Gene11454	4943	3183	3447	3805	4822	3963	1960	7000	6608	8271	8239	9373	9144	6699	1795
Gene11455	1931	3948	4639	483	4559	3920	1304	4052	6517	3793	5612	5187	8781	9200	12376
Gene11456	2658	3090	3451	876	1828	3528	1259	8772	5566	5477	3127	8254	6885	3361	5266
Gene11457	2619	1703	543	2166	3153	1022	279	6760	6676	6020	7606	6881	4365	8583	9806
Gene11458	4682	4674	4876	1601	2420	4223	3925	6075	9842	3752	7993	8676	3528	9306	2410
Gene11459	900	2586	3162	4381	3638	682	371	8935	7849	7139	7291	3961	5842	5541	2946
Gene11460	3727	4415	4927	2991	4964	4526	1335	5921	5222	5273	7471	3852	9475	4417	12090
Gene11461	894	1648	1295	4588	4839	3961	4186	4662	9502	6236	4375	3982	5680	9890	6281
Gene11462	3191	1699	4297	1573	4770	2666	4882	3848	3929	4670	3395	9419	9944	6344	3066
Gene11463	3482	2981	2609	3018	2552	3831	770	7811	5431	5875	4072	4746	6618	3530	12445
Gene11464	197	2367	4532	2799	1501	1465	610	6145	5954	3051	7949	3622	8800	5821	8468
Gene11465	1551	2641	625	2798	1189	4045	1534	5321	4971	9156	9315	3653	3521	8811	8625
Gene11466	1324	1409	1203	39	2545	366	1711	6568	3700	6352	9335	5078	6279	9115	8893
Gene11467	2380	2289	3249	4312	463	2883	4650	3811	6264	4517	9146	7087	7394	5530	2588
Gene11468	743	4639	3780	231	4457	1865	1800	5502	3893	3512	5973	8415	5667	4930	1433
Gene11469	712	2703	2062	3239	4320	3831	3426	7465	9336	7559	3623	5631	5996	5668	1737
Gene11470	3446	1929	1987	3789	1961	2212	1715	4664	4156	7907	9896	8380	3568	4282	14283
Gene11471	855	2320	675	2972	4931	4895	2527	5347	7309	6058	8603	7708	8935	3596	5527
Gene11472	3621	4117	568	2120	4081	4372	2515	9340	7863	3822	9294	4999	7588	5533	14225
Gene11473	215	145	2334	3384	2959	3668	2402	4998	5808	9728	7965	8110	7147	3134	13971
Gene11474	3779	150	649	3172	2338	2268	2340	9830	7204	4526	6036	6194	3043	5703	6533
Gene11475	2450	687	315	65	4845	4286	3250	8720	9893	4222	3626	3855	8381	5088	4409
Gene11476	322	1154	2313	3815	2745	3501	754	8412	6807	4891	4440	3638	5545	4797	7885
Gene11477	4105	4841	4263	2033	2687	103	494	5859	4017	3477	8686	9266	6771	7703	7511
Gene11478	397	775	2888	4048	2725	2752	2360	4364	3554	3977	8275	9588	3339	7133	1685
Gene11479	1766	4262	1786	1587	1497	3739	4027	6401	5889	8492	9794	8802	8142	4376	6301
Gene11480	1334	3486	17	3654	80	3427	1132	3011	5166	9993	4641	8823	5958	8042	5264
Gene11481	78	466	4362	3916	3301	3089	2950	8559	9594	5915	9188	9563	8366	7141	4054
Gene11482	2624	3821	750	4789	4965	25	777	3952	5321	9932	5669	9370	5079	4554	12754
Gene11483	4536	74	1170	4662	1232	244	770	5693	3371	7284	6213	4172	3804	8074	13466
Gene11484	814	2070	3018	1521	4194	1773	596	8905	6696	4484	3877	8753	5845	7852	3220
Gene11485	1260	1068	4938	2708	199	2800	4429	5987	6750	7455	8657	7111	4186	5542	5868
Gene11486	822	4845	4786	1080	3697	4265	2651	3468	5400	7439	9808	5306	6313	7537	10105
Gene11487	2315	4606	2946	1787	2259	2618	898	4104	7709	4172	8022	5017	4103	9690	4729
Gene11488	2167	1952	1947	4924	873	280	2506	5321	5937	3539	5404	6258	9061	4795	11476
Gene11489	4148	3545	3483	4288	2110	1590	862	6652	4730	5593	9273	9281	5852	8238	4527
Gene11490	1980	231	3250	2486	2343	1610	27	5765	4611	6756	8557	8227	7888	5956	13189
Gene11491	1962	4324	3284	977	3229	2775	1015	4226	8138	7141	8273	6366	3554	6824	7978
Gene11492	275	1443	583	1156	3832	4214	422	7774	4499	6062	8227	3830	5758	8488	2494
Gene11493	2194	3624	1444	606	1841	1911	4007	3083	6764	4865	4753	4494	9416	9862	3178
Gene11494	3558	1729	1466	3320	3632	808	1342	3888	9223	8443	5818	4481	8016	4492	5236
Gene11495	2601	2481	4060	387	4642	2407	3925	8175	5164	7390	6539	8800	3305	7523	6404
Gene11496	381	3880	2490	1238	779	4831	4002	3169	4222	4848	3853	6101	3166	6102	8031
Gene11497	2196	509	598	660	3029	3538	370	3331	3353	6649	9967	9246	8347	4881	3331
Gene11498	1364	484	3839	1926	3968	841	692	6658	5040	5050	8731	7380	3200	5675	8665
Gene11499	2239	4664	2334	1487	935	2967	2801	7130	9325	6336	7715	7274	5760	3458	4876
Gene11500	2411	386	166	113	2638	1308	1315	4282	9827	5700	9561	9511	7715	6971	1597
Gene11501	857	2060	4421	4725	2971	1206	4654	3001	5211	8977	7844	7384	4184	3043	9365
Gene11502	189	188	1499	4041	3969	833	4960	8303	9315	8532	3835	6561	5179	9251	4182
Gene11503	2372	301	4319	4914	1987	3034	486	7979	8913	7437	9818	3022	3121	5712	9843
Gene11504	1599	3884	4893	641	2420	3628	1308	8531	8491	6747	8864	6871	7007	9480	8916
Gene11505	4460	2263	312	4114	4954	4977	1601	9245	9801	8864	4000	6574	6937	4302	9378
Gene11506	3495	1863	1529	1385	4124	2916	3162	5530	5322	5407	5611	7946	5705	3175	2915
Gene11507	1468	4427	2108	1608	4082	4626	2575	9617	7103	9080	4375	8822	7149	6051	2450
Gene11508	2884	3010	1666	1551	4186	2513	3630	5248	4248	7503	5191	5854	4411	8397	526
Gene11509	295	4566	4587	1579	1335	4756	4732	7383	5512	6712	9273	3093	8923	8188	10764
Gene11510	1108	2512	1035	2331	3764	4340	1169	7154	9423	3928	4545	4208	6096	5297	842
Gene11511	2840	2813	1945	3520	2701	3264	1261	9420	3887	4376	4364	5581	4934	6386	14212
Gene11512	4616	1896	3076	389	1780	2100	2983	3973	7172	4860	8658	8387	8282	8812	14393
Gene11513	4463	511	4012	2110	1879	4699	1616	4260	7724	3921	6816	9364	3416	3516	13722
Gene11514	2206	2073	2893	3578	2738	1603	2225	4344	6664	3694	8462	7865	4781	6316	2060
Gene11515	2969	2032	4391	1361	1527	342	1523	6096	6509	7124	3499	4815	4785	7325	2336
Gene11516	3602	3980	3819	870	2018	2125	532	4034	8558	7651	6013	4484	4462	6664	8762
Gene11517	4251	28	2635	1011	649	3319	2502	5755	9681	4516	7757	3451	8188	7619	7769
Gene11518	744	4633	1367	4996	4311	2728	3428	3386	9330	6526	8213	7685	6930	9177	772
Gene11519	4457	1370	2123	4314	556	1933	2889	6203	9114	4481	6736	9752	3322	7764	4904
Gene11520	2679	3690	4549	2444	1220	1031	4690	3023	7287	3982	7572	3481	3569	5443	14928
Gene11521	1028	45	3150	1611	2210	1387	2190	3745	5870	9841	8071	4540	7841	7601	1805
Gene11522	3916	64	1783	893	3958	2644	3326	5166	8838	9000	4620	3057	5709	8056	8263
Gene11523	273	271	4822	1330	4688	161	2086	9089	9442	5214	7436	4334	5572	3817	9112
Gene11524	522	1455	1875	946	1987	3687	3156	5769	5184	5886	8920	6804	4412	7528	6147
Gene11525	1125	1972	1982	3107	2891	3453	4642	8697	7327	7579	8376	9607	5759	9846	2312
Gene11526	1265	4746	1282	2625	1039	1786	3665	8647	4305	7343	8219	4125	7358	5531	10698
Gene11527	1291	3186	3407	2651	722	3929	2886	7906	7878	3771	4701	4480	8596	6541	4189
Gene11528	314	3655	2292	2890	4282	3824	3200	8224	4081	3269	3271	3447	9388	8533	1664
Gene11529	169	4967	3569	4654	126	3188	3911	8428	6943	9510	5596	3887	7663	8366	14416
Gene11530	517	4959	389	1812	1864	4787	1271	7337	3667	5295	4523	6341	9710	5228	13129
Gene11531	224	2614	368	1932	2056	3106	1074	6565	8579	4547	9450	7227	8940	6857	2594
Gene11532	2761	547	2131	4423	4757	3477	783	4324	6116	9168	8905	6443	6777	7519	8140
Gene11533	4423	3224	1313	1511	4675	3609	1232	8055	8134	4060	7348	9841	5088	3437	9175
Gene11534	1835	1464	750	1092	1245	4064	965	6909	4265	4924	5817	4431	5230	7745	5297
Gene11535	4965	62	2514	4456	3734	652	584	9610	9669	8883	6345	8183	9462	8869	11860
Gene11536	2404	337	188	3239	4218	1759	3954	4887	5163	3942	7887	6159	4486	9340	2003
Gene11537	678	4129	4487	57	3926	2421	819	5119	3024	8045	8335	5568	3238	3641	12863
Gene11538	1254	2813	3053	1562	3151	3096	2180	9502	4015	5748	6407	8872	4758	5010	9685
Gene11539	1047	164	3563	3302	4703	4042	3093	6859	4474	9371	9469	7130	3598	7092	5898
Gene11540	3963	2943	3342	900	3736	3636	4122	8223	5415	8527	8810	5829	9899	5960	7457
Gene11541	2208	2719	2717	3145	587	4142	4831	3016	4929	3810	4721	7245	8520	6020	12570
Gene11542	2585	4826	1209	1160	4162	699	534	8533	6669	9961	9442	9881	8744	3262	11681
Gene11543	449	1046	1591	318	3067	2997	3828	6165	6746	6523	9758	6157	6939	6485	5736
Gene11544	3450	4977	1057	2624	2931	430	959	9090	4583	8858	8363	6672	5699	7840	4849
Gene11545	1938	3459	1756	3864	4900	246	723	3204	8079	8343	7420	4633	7536	6577	11857
Gene11546	4634	4495	2444	1356	4195	3876	3096	7206	4951	3902	8337	5459	4429	7365	3444
Gene11547	4355	3768	4444	352	43	3182	618	8610	8539	5995	9782	5423	4354	7136	991
Gene11548	1969	1901	3969	3264	4965	4643	35	5592	5409	9980	3421	4608	3055	3546	12377
Gene11549	1532	1866	1404	4165	4459	2644	2499	7382	3679	7163	4897	8853	6605	4609	11847
Gene11550	644	1153	2371	1186	3121	4085	1278	7243	5746	9108	5594	6894	5524	9135	1219
Gene11551	4078	318	101	1674	4260	939	629	6070	4265	3958	8437	7126	7846	8992	7625
Gene11552	899	4736	2339	1116	4874	1941	3955	9322	6689	4314	7991	5436	7118	5373	7782
Gene11553	1389	863	4487	4972	4435	341	3784	8054	7532	8420	8416	5254	3687	4618	12385
Gene11554	2913	1354	1645	2014	4924	4477	3675	3874	4774	8601	7767	6333	4387	3327	14463
Gene11555	3515	4274	2885	69	3647	546	3348	9428	7027	5102	9999	9123	6502	3104	11288
Gene11556	1561	4077	3725	2368	2448	1892	4499	6076	3086	6886	4769	6119	4659	4916	1223
Gene11557	3058	1852	813	1663	2806	29	1950	9638	4748	5559	6277	8120	4525	5499	3110
Gene11558	2375	1366	861	2115	2836	4193	3722	6784	6751	7653	3567	8909	7234	5670	2976
Gene11559	596	4881	1548	2181	3921	311	2539	5648	6928	8829	8605	9169	8260	8931	9393
Gene11560	2366	4946	308	4361	4025	2706	3050	8720	6623	9490	5765	3865	5101	7595	4917
Gene11561	2463	1745	1907	4313	3094	1975	1606	4237	5622	7448	9453	7283	9545	6455	7443
Gene11562	3628	647	4459	3027	3930	3939	705	4286	7247	5961	4043	8989	5778	9109	4538
Gene11563	1777	638	4618	3120	4395	3351	349	4132	4069	7306	4456	4274	5549	5198	14065
Gene11564	4390	1089	2720	4966	129	2690	4250	8306	5684	6933	3548	6914	8698	9008	3890
Gene11565	1431	2865	4504	4084	3629	426	3894	8862	3047	4211	7424	8950	7779	4373	14260
Gene11566	131	2441	1953	4168	2245	3191	4758	8134	5127	8173	8415	6923	7818	5306	9194
Gene11567	3450	4538	4779	2391	442	2431	4959	4780	5330	7778	7814	6243	6686	9034	5132
Gene11568	1748	3581	1328	2585	2744	1718	3922	4327	3563	8876	3740	4223	4056	6540	9663
Gene11569	260	2368	1588	617	581	357	3734	8698	8796	9311	5729	5014	8392	4130	9901
Gene11570	145	3277	2687	680	2038	1004	3238	9148	8440	6235	3104	3828	4057	7021	13417
Gene11571	4065	1536	2174	3927	3978	2331	176	8843	3977	5521	5636	6539	7989	6188	10722
Gene11572	4045	1624	4952	4187	3340	3276	219	3625	3695	9290	7905	3853	4929	6657	11305
Gene11573	1646	4006	3565	855	1747	4514	2268	3223	4161	4024	6012	8944	4193	7835	7915
Gene11574	3069	2898	4772	1883	396	4953	4662	6243	5473	3308	3411	5468	3370	3599	4225
Gene11575	4190	3915	4079	4339	3373	583	325	4973	4782	4294	6999	3759	4470	6491	2715
Gene11576	1415	2239	3293	4066	4817	4405	1102	7691	7564	8315	5696	3403	3688	8899	14381
Gene11577	3662	582	503	4943	475	3367	3614	3139	3042	6631	8127	3758	3357	3372	2587
Gene11578	2435	1004	4630	1722	2586	906	1596	3113	5828	6313	3722	7881	7415	3622	8091
Gene11579	3706	1723	2844	2723	947	3124	3609	7459	8526	6011	3780	9879	9472	3186	7831
Gene11580	4835	515	2673	1165	560	1520	4187	9316	3863	4210	9855	9865	7682	8565	10926
Gene11581	2039	3458	2538	2630	4237	791	4406	8863	5886	6433	9038	7416	4790	8923	4748
Gene11582	1947	756	420	2215	302	25	2808	8195	7761	8008	5406	6424	8042	3850	13741
Gene11583	4530	4188	1273	1871	1778	4516	878	4581	7884	5899	5870	3387	5023	9436	12690
Gene11584	4600	1126	1987	2952	4626	2999	687	5935	4269	6983	9707	3623	4869	6944	4822
Gene11585	1547	2298	3570	458	1900	4279	4817	8070	3994	9786	7251	9627	3805	3846	3256
Gene11586	4099	4689	3670	4668	1686	2655	126	3456	6188	9368	6242	9533	8351	8775	1199
Gene11587	4318	577	4593	823	2059	4844	2888	5971	4790	8803	4467	7116	8811	6642	9240
Gene11588	4875	637	3892	4338	2743	1751	871	6031	8155	8087	7945	9817	4687	4233	3342
Gene11589	2863	3908	457	920	661	2722	4815	4758	5401	9737	6146	5527	3270	7604	10995
Gene11590	4148	3850	29	4936	1245	1571	248	6480	8673	6006	8324	8989	8572	4388	866
